FINESCALE_ID,ID_1,ID_2,TYPE,N_IND,ORDER,FAMILY,GENUS,SPECIES,ETH_A,SI_A,RESOLUTION,
Hesperocorixa,A,12,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,A,13,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,A,14,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,A,15,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,A,16,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,A,17,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,A,18,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hyalella,A,1,AB,59,Amphipoda,Talitridae,Hyalella,NA,34,25,Genus,
Hyalella,A,2,AB,70,Amphipoda,Talitridae,Hyalella,NA,45,25,Genus,
Hyalella,A,3,AB,22,Amphipoda,Talitridae,Hyalella,NA,22,0,Genus,
Hyalella,A,4,AB,24,Amphipoda,Talitridae,Hyalella,NA,24,0,Genus,
Hyalella,A,5,AB,73,Amphipoda,Talitridae,Hyalella,NA,48,25,Genus,
Hyalella,A,6,AB,112,Amphipoda,Talitridae,Hyalella,NA,87,25,Genus,
Hyalella,A,7,AB,39,Amphipoda,Talitridae,Hyalella,NA,14,25,Genus,
Hyalella,A,8,AB,42,Amphipoda,Talitridae,Hyalella,NA,17,25,Genus,
Hyalella,A,9,AB,71,Amphipoda,Talitridae,Hyalella,NA,46,25,Genus,
Hyalella,A,10,AB,103,Amphipoda,Talitridae,Hyalella,NA,78,25,Genus,
Hyalella,A,11,AB,113,Amphipoda,Talitridae,Hyalella,NA,88,25,Genus,
Hyalella,A,12,AB,47,Amphipoda,Talitridae,Hyalella,NA,22,25,Genus,
Hyalella,A,13,AB,23,Amphipoda,Talitridae,Hyalella,NA,23,0,Genus,
Hyalella,A,14,AB,76,Amphipoda,Talitridae,Hyalella,NA,51,25,Genus,
Hyalella,A,15,AB,25,Amphipoda,Talitridae,Hyalella,NA,0,25,Genus,
Hyalella,A,16,AB,56,Amphipoda,Talitridae,Hyalella,NA,31,25,Genus,
Hyalella,A,17,AB,31,Amphipoda,Talitridae,Hyalella,NA,6,25,Genus,
Hyalella,A,18,AB,58,Amphipoda,Talitridae,Hyalella,NA,33,25,Genus,
Hydrachnidia,A,1,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,2,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,3,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,4,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,5,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,6,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,7,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,8,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,9,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,10,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,11,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,12,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,13,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,14,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,15,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,16,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,17,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,A,18,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydroporus,A,1,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,2,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,3,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,4,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,5,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,6,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,7,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,8,AB,1,Coleoptera,Dytiscidae,Hydroporus,NA,1,0,Genus,
Hydroporus,A,9,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,10,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,11,AB,1,Coleoptera,Dytiscidae,Hydroporus,NA,1,0,Genus,
Hydroporus,A,12,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,13,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,14,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,15,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,16,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,17,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,A,18,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Libellula,A,1,AB,2,Odonata,Libellulidae,Libellula,NA,1,1,Genus,
Libellula,A,2,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,3,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,4,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,5,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,6,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,7,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,8,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,9,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,10,AB,1,Odonata,Libellulidae,Libellula,NA,0,1,Genus,
Libellula,A,11,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,12,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,13,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,14,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,15,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,16,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,17,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,A,18,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Licerus,A,1,AB,100,Isopoda,Asellidae,Licerus,NA,75,25,Genus,
Licerus,A,2,AB,40,Isopoda,Asellidae,Licerus,NA,15,25,Genus,
Licerus,A,3,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,4,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,5,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,6,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,7,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,8,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,9,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,10,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,11,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,12,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,13,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,A,14,AB,2,Isopoda,Asellidae,Licerus,NA,2,0,Genus,
Licerus,A,15,AB,83,Isopoda,Asellidae,Licerus,NA,58,25,Genus,
Licerus,A,16,AB,40,Isopoda,Asellidae,Licerus,NA,15,25,Genus,
Licerus,A,17,AB,77,Isopoda,Asellidae,Licerus,NA,52,25,Genus,
Licerus,A,18,AB,1,Isopoda,Asellidae,Licerus,NA,1,0,Genus,
Lumbriculidae,A,1,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,A,2,AB,1,Lumbriculida,Lumbriculidae,NA,NA,1,0,Family,
Lumbriculidae,A,3,AB,1,Lumbriculida,Lumbriculidae,NA,NA,1,0,Family,
Lumbriculidae,A,4,AB,5,Lumbriculida,Lumbriculidae,NA,NA,5,0,Family,
Lumbriculidae,A,5,AB,1,Lumbriculida,Lumbriculidae,NA,NA,1,0,Family,
Lumbriculidae,A,6,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,A,7,AB,2,Lumbriculida,Lumbriculidae,NA,NA,2,0,Family,
Lumbriculidae,A,8,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,A,9,AB,3,Lumbriculida,Lumbriculidae,NA,NA,3,0,Family,
Lumbriculidae,A,10,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,A,11,AB,3,Lumbriculida,Lumbriculidae,NA,NA,3,0,Family,
Lumbriculidae,A,12,AB,3,Lumbriculida,Lumbriculidae,NA,NA,3,0,Family,
Lumbriculidae,A,13,AB,8,Lumbriculida,Lumbriculidae,NA,NA,8,0,Family,
Lumbriculidae,A,14,AB,3,Lumbriculida,Lumbriculidae,NA,NA,3,0,Family,
Lumbriculidae,A,15,AB,4,Lumbriculida,Lumbriculidae,NA,NA,4,0,Family,
Lumbriculidae,A,16,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,A,17,AB,3,Lumbriculida,Lumbriculidae,NA,NA,3,0,Family,
Lumbriculidae,A,18,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Macromia,A,1,AB,3,Odonata,Macromiidae,Macromia,NA,0,3,Genus,
Macromia,A,2,AB,2,Odonata,Macromiidae,Macromia,NA,0,2,Genus,
Macromia,A,3,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,4,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,5,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,6,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,7,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,8,AB,5,Odonata,Macromiidae,Macromia,NA,1,4,Genus,
Macromia,A,9,AB,1,Odonata,Macromiidae,Macromia,NA,0,1,Genus,
Macromia,A,10,AB,6,Odonata,Macromiidae,Macromia,NA,1,5,Genus,
Macromia,A,11,AB,1,Odonata,Macromiidae,Macromia,NA,0,1,Genus,
Macromia,A,12,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,13,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,14,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,15,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,16,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,17,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,A,18,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Madeophylax,A,1,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,2,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,3,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,4,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,5,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,6,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,7,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,8,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,9,AB,1,Trichoptera,Limnephliidae,Madeophylax,NA,0,1,Genus,
Madeophylax,A,10,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,11,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,12,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,13,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,14,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,15,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,16,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,17,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,A,18,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Matus,A,1,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,2,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,3,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,4,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,5,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,6,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,7,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,8,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,9,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,10,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,11,AB,2,Coleoptera,Dytiscidae,Matus,NA,0,2,Genus,
Matus,A,12,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,13,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,14,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,15,AB,1,Coleoptera,Dytiscidae,Matus,NA,0,1,Genus,
Matus,A,16,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,17,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,A,18,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Molanna,A,1,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,2,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,3,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,4,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,5,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,6,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,7,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,8,AB,1,Trichoptera,Molannidae,Molanna,NA,1,0,Genus,
Molanna,A,9,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,10,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,11,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,12,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,13,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,14,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,15,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,16,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,17,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,A,18,AB,3,Trichoptera,Molannidae,Molanna,NA,3,0,Genus,
Mystacides,A,1,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,2,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,3,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,4,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,5,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,6,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,7,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,8,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,9,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,10,AB,1,Trichoptera,Leptoceridae,Mystacides,NA,0,1,Genus,
Mystacides,A,11,AB,1,Trichoptera,Leptoceridae,Mystacides,NA,0,1,Genus,
Mystacides,A,12,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,13,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,14,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,15,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,16,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,17,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,A,18,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Palmacorixa,A,1,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,2,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,3,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,4,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,5,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,6,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,7,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,8,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,9,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,10,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,11,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,12,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,13,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,14,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,15,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,16,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,17,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,A,18,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Propinquus,A,1,AB,1,Decapoda,Cambaridae,Faxonius,Propinquus,0,1,Species,
Propinquus,A,2,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,A,3,AB,3,Decapoda,Cambaridae,Faxonius,Propinquus,0,3,Species,
Propinquus,A,4,AB,3,Decapoda,Cambaridae,Faxonius,Propinquus,0,3,Species,
Propinquus,A,5,AB,1,Decapoda,Cambaridae,Faxonius,Propinquus,0,1,Species,
Propinquus,A,6,AB,2,Decapoda,Cambaridae,Faxonius,Propinquus,0,2,Species,
Propinquus,A,7,AB,3,Decapoda,Cambaridae,Faxonius,Propinquus,0,3,Species,
Propinquus,A,8,AB,2,Decapoda,Cambaridae,Faxonius,Propinquus,0,2,Species,
Propinquus,A,9,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,A,10,AB,2,Decapoda,Cambaridae,Faxonius,Propinquus,0,2,Species,
Propinquus,A,11,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,A,12,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,A,13,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,A,14,AB,1,Decapoda,Cambaridae,Faxonius,Propinquus,0,1,Species,
Propinquus,A,15,AB,1,Decapoda,Cambaridae,Faxonius,Propinquus,0,1,Species,
Propinquus,A,16,AB,1,Decapoda,Cambaridae,Faxonius,Propinquus,0,1,Species,
Propinquus,A,17,AB,2,Decapoda,Cambaridae,Faxonius,Propinquus,0,2,Species,
Propinquus,A,18,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Psephenus,A,1,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,2,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,3,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,4,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,5,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,6,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,7,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,8,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,9,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,10,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,11,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,12,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,13,AB,3,Coleoptera,Psephenidae,Psephenus,NA,0,3,Genus,
Psephenus,A,14,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,15,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,16,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,17,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,A,18,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Robustus,A,1,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,2,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,3,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,4,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,5,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,6,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,7,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,8,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,9,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,10,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,11,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,12,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,13,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,14,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,15,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,16,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,A,17,AB,1,Decapoda,Cambaridae,Cambarus,Robustus,0,1,Species,
Robustus,A,18,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Serratella,A,1,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,2,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,3,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,4,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,5,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,6,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,7,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,8,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,9,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,10,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,11,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,12,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,13,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,14,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,15,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,16,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,17,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,A,18,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
